Bedrooms,Bathrooms,SquareFootageHouse,Location,Age,PoolQuality,HasPhotovoltaics,HeatingType,HasFiberglass,IsFurnished,DateSinceForSale,HouseColor,PreviousOwnerName,HasFireplace,KitchensQuality,BathroomsQuality,BedroomsQuality,LivingRoomsQuality,SquareFootageGarden,PreviousOwnerRating,HeatingCosts,WindowModelNames,Price
1.0,,140.0,Urban,16.0,,False,Gas,False,True,2024-01-02,Yellow,Stefan,False,Good,Good,Excellent,Excellent,18.0,4.86,140.0,VWFRJC3 Steel 5UX0K Window,369.46555
1.0,1.0,69.0,Rural,52.0,Excellent,False,Electricity,False,True,2022-08-25,Gray,Theresa,False,Good,Good,Excellent,Poor,30.0,2.65,,Wood YZDG0,296.60456
,3.0,124.0,,35.0,None,False,Oil,False,True,2023-08-21,Yellow,Maria,False,Poor,Poor,Good,Excellent,6.0,2.22,,Aluminum LGCVXN6 Window,321.5148
1.0,,75.0,Suburban,28.0,,True,Gas,False,False,2022-03-20,White,Denis,False,Good,Good,Good,Good,6.0,2.5,,H14RGU Wood OMN,90.40902
2.0,1.0,62.0,Rural,13.0,Good,False,Gas,False,True,2021-05-14,White,Theresa,False,Poor,Excellent,Excellent,Good,18.0,2.56,,Wood 43A3B9,286.68171
1.0,,95.0,Rural,,None,False,Electric,True,True,2023-04-08,Yellow,Stefan,False,Excellent,Excellent,Excellent,Excellent,6.0,4.76,,Steel 3W6EL8 Window,354.10909
3.0,1.0,114.0,,18.0,None,False,Oil Heating,False,True,2023-05-26,Yellow,,False,Poor,Poor,Poor,Good,6.0,2.92,,HZ7CF Steel EWI Window,439.63775
1.0,,36.0,Rural,25.0,Good,,Gas,False,True,2020-01-15,Green,Stefan,False,Good,Excellent,Excellent,Good,18.0,2.96,36.0,1OP Aluminum 0PC,166.16325
,,144.0,Urban,49.0,None,False,Electricity,True,True,2021-02-16,Gray,Daniel,True,Excellent,Excellent,Good,Excellent,6.0,1.91,87.0,Aluminum PAKKRY Window,212.58618
1.0,2.0,7804.0,,54.0,Poor,,Electricity,False,True,2022-08-01,Gray,Florian,False,Excellent,Good,Excellent,Excellent,13.0,3.01,,Aluminum WPQF8I,209.99847
1.0,1.0,94.0,Rural,55.0,None,False,Gas,False,False,2022-02-20,Green,,False,Good,Excellent,Excellent,Excellent,6.0,2.54,94.0,Steel 5C5,299.73255
1.0,1.0,29.0,Suburban,51.0,Good,False,Electricity,False,True,2023-08-12,Gray,Laura,False,Excellent,Good,Poor,Excellent,18.0,1.29,,Wood 29R Window,91.91269
1.0,,49.0,,31.0,Poor,True,Gas,True,True,2020-11-24,Gray,Johanna,False,Good,Good,Excellent,Poor,13.0,2.25,51.0,Aluminum P8Z Window,72.41831
,,90.0,Urban,66.0,None,False,Gas,True,True,2021-10-17,Gray,Daniel,False,Poor,Good,Good,Poor,6.0,3.01,,8BR Aluminum G54 Window,132.16322
1.0,,89.0,,54.0,Poor,False,Gas,False,True,2023-01-20,Yellow,,False,Poor,Excellent,Poor,Good,13.0,4.78,,KN5XRBL Steel LIP8P,258.63865
,2.0,92.0,,19.0,Excellent,False,Electric,False,True,2020-07-20,Yellow,Daniel,False,Good,Good,Good,Good,30.0,3.7,55.2,Wood 28Z1YN1,141.70574
5.0,,146.0,Suburbann,,,True,Gas,True,False,2023-08-30,Green,Lukas,False,Poor,Poor,Good,Poor,6.0,2.78,146.0,225ODFQ Wood WYFLMOV Window,135.9285
1.0,1.0,104.0,Suburbann,44.0,Excellent,False,Electricity,True,True,2021-08-15,Yellow,Natalie,False,Excellent,Good,Good,Excellent,30.0,3.65,,Aluminum O8OC Window,129.30496
,4.0,137.0,Urban,66.0,Excellent,False,Gas,False,True,2022-05-21,Gray,Lukas,False,Excellent,Excellent,Good,Good,30.0,2.39,,DSH Aluminum 63ZT Window,290.26361
,1.0,73.0,Suburbann,21.0,,False,Oil Heating,True,True,2021-09-14,Green,Sandra,False,Excellent,Good,Excellent,Excellent,18.0,2.8,115.2,G0BI3 Steel D7UB Window,185.18494
,4.0,141.0,Rural,24.0,None,False,Gas,False,False,2023-05-11,Gray,Sandra,False,Poor,Good,Good,Excellent,6.0,2.51,143.0,Wood ETNEI Window,325.75954
,,108.0,Suburbann,39.0,None,False,Gas,False,True,2022-05-15,Green,Daniel,False,Excellent,Excellent,Good,Excellent,6.0,2.66,109.0,QAT0 Aluminum TSUYP1,111.87648
2.0,,110.0,Suburban,35.0,None,False,Oil,False,True,2023-08-17,Green,,False,Good,Excellent,Excellent,Excellent,6.0,3.13,177.6,Aluminum NDQC Window,137.96769
,,43.0,,70.0,Good,False,Gas,False,False,2022-05-03,Yellow,Theresa,False,Poor,Excellent,Excellent,Good,18.0,4.01,43.0,V71O Steel EGY4 Window,254.88464
1.0,,-895.0,Suburbann,15.0,None,False,Electric,False,True,2023-03-16,Green,Roman,False,Good,Poor,Excellent,Poor,6.0,1.82,13.8,Aluminum VNJB,34.5637
1.0,1.0,45.0,Rural,52.0,,False,Gas,False,True,2021-06-25,White,Denis,False,Good,Poor,Good,Good,6.0,2.05,,Wood VY2CL,177.27665
,,126.0,Rural,28.0,None,True,Electricity,True,True,2023-09-12,White,Denis,False,Good,Excellent,Good,Excellent,6.0,3.32,,KXCNY Wood 13THUYI Window,347.85033
1.0,1.0,40.0,,-18.0,Excellent,False,Oil,False,True,2020-04-22,Yellow,Stefan,False,Poor,Good,Good,Good,30.0,4.47,,Wood PWP6E,116.07669
,3.0,121.0,Suburbann,54.0,Excellent,False,Electric,True,True,2020-04-19,Yellow,Sandra,False,Excellent,Poor,Good,Good,30.0,3.07,,Wood 2RFN Window,160.16198
2.0,1.0,112.0,,37.0,None,False,Gas,True,False,2020-10-23,Green,,False,Excellent,Excellent,Good,Good,6.0,2.68,113.0,Aluminum 95IK,92.33584
,1.0,46.0,Suburbann,,None,,Oil,True,False,2021-05-16,Gray,Maria,False,Excellent,Good,Poor,Excellent,6.0,2.02,73.6,C0OEXPK Aluminum AKYV6Z,51.11062
,,105.0,Rural,48.0,,,Electric,True,False,2023-04-11,White,Lukas,False,Poor,Poor,Good,Good,18.0,3.28,63.0,Aluminum ME3OGYR,205.07658
2.0,1.0,112.0,Urban,,None,True,Gas,False,True,2022-01-03,Gray,Daniel,False,Poor,Good,Poor,Poor,6.0,2.32,,WSO Wood VDO1 Window,190.05984
1.0,,87.0,,23.0,None,False,Gas,False,False,2021-03-18,White,Andreas,False,Good,Good,Good,Good,6.0,3.19,,Aluminum F09 Window,156.40095
3.0,,123.0,Urban,46.0,None,False,Oil Heating,False,True,2021-09-03,White,Stefan,False,Excellent,Good,Good,Good,6.0,3.07,196.8,Wood XYB Window,286.55452
1.0,2.0,108.0,,51.0,None,False,Electric,False,True,2022-09-11,Yellow,Laura,False,Good,Poor,Good,Good,6.0,4.68,,D5R91 Steel T4H85 Window,233.35017
1.0,1.0,83.0,,51.0,,False,Oil,False,True,2021-09-21,Yellow,Florian,False,Excellent,Good,Poor,Good,6.0,4.43,,Steel KURDQ,252.34981
2.0,,139.0,Rural,42.0,,False,Gas,True,False,2022-02-26,White,Martin,False,Good,Excellent,Good,Good,6.0,1.52,,Steel TAW4WH Window,389.19463
1.0,,117.0,Rural,33.0,None,False,Oil Heating,True,False,2023-08-25,Green,Johanna,False,Good,Good,Excellent,Good,6.0,2.8,190.4,Steel 8NXZZH Window,407.8944
1.0,1.0,37.0,,-1.0,None,True,Oil Heating,False,True,2020-03-05,Yellow,Natalie,False,Good,Poor,Good,Good,6.0,4.92,60.8,UWSGM1U Wood 3NG Window,140.39316
1.0,,53.0,Suburbann,38.0,None,False,Oil,False,True,2020-11-19,White,Johanna,False,Good,Excellent,Poor,Good,6.0,3.62,81.6,AB4B8 Aluminum ZZL8L Window,64.17935
,,98.0,Suburbann,32.0,None,False,Electricity,False,True,2021-01-22,Gray,,False,Excellent,Poor,Excellent,Good,6.0,1.75,59.4,FBURXED Wood YIE870Q Window,107.51962
3.0,,128.0,Rural,44.0,None,True,Oil Heating,True,True,2024-02-21,Green,Theresa,False,Poor,Excellent,Good,Good,6.0,2.25,204.8,FR0CQ Wood P67Q0OV,446.34564
3.0,,127.0,Urban,66.0,Good,False,Electric,False,True,2022-03-17,Yellow,Natalie,False,Poor,Poor,Good,Poor,18.0,4.65,,3YB0 Aluminum SQYYZCU Window,177.25217
1.0,,50.0,Urban,,None,False,Gas,True,True,2020-12-12,White,Florian,False,Good,Good,Poor,Good,6.0,3.48,50.0,Steel A0EC9P,178.8147
,1.0,36.0,Suburbann,59.0,,False,Gas,False,True,2021-09-22,Yellow,Theresa,False,Poor,Excellent,Good,Good,13.0,2.47,35.0,Aluminum ESP Window,51.46267
1.0,,56.0,Suburbann,70.0,None,,Oil,True,True,2023-06-18,Green,,False,Poor,Excellent,Excellent,Good,6.0,2.36,88.0,G1AA Steel 4IR8S,140.67665
,2.0,70.0,Suburbann,61.0,None,False,Oil Heating,True,True,2020-03-15,Gray,Laura,False,Excellent,Good,Poor,Excellent,6.0,1.27,,Aluminum CPDH Window,86.76399
,1.0,32.0,Urban,64.0,None,False,Oil Heating,False,False,2024-03-17,White,Stefan,False,Good,Good,Excellent,Poor,6.0,2.31,,Wood KZ069A,109.20492
1.0,1.0,36.0,Suburban,61.0,None,False,Gas,True,False,2020-03-24,Green,Martin,False,Excellent,Good,Good,Excellent,6.0,1.91,,5XCD Aluminum K07 Window,43.82441
5.0,,135.0,Urban,45.0,Excellent,False,Oil,False,True,2021-01-29,Green,,False,Excellent,Good,Good,Poor,30.0,2.02,216.0,7R16V Wood 563A,368.0579
1.0,3.0,108.0,Rural,42.0,Excellent,False,Electricity,True,True,2022-05-17,White,Andreas,False,Good,Excellent,Excellent,Good,30.0,1.94,,Wood RMSVCT Window,397.38403
,,73.0,Rural,53.0,None,False,Oil,False,False,2021-10-26,Gray,Denis,False,Good,Poor,Good,Good,6.0,2.67,115.2,2S2U Aluminum D44 Window,151.21137
,2.0,111.0,Rural,,None,,Oil,False,False,2022-08-06,Green,,False,Good,Poor,Good,Poor,6.0,2.9,,Aluminum NFV4 Window,211.13986
,,141.0,,65.0,None,False,Gas,True,False,2021-10-04,Green,Martin,False,Excellent,Poor,Excellent,Excellent,6.0,2.3,141.0,Steel UXFL Window,164.1944
1.0,,37.0,,,None,False,Electric,False,True,2023-05-19,Gray,Johanna,False,Poor,Good,Good,Poor,6.0,2.65,22.2,Wood MFX78,59.34682
1.0,1.0,44.0,Rural,25.0,None,True,Oil Heating,False,False,2020-04-07,Gray,Sabrina,False,Excellent,Poor,Excellent,Poor,6.0,1.91,67.2,IGUQAU8 Wood YYK,169.5888
1.0,1.0,68.0,,57.0,,False,Gas,True,True,2021-06-30,Gray,Theresa,False,Good,Good,Good,Good,6.0,1.65,67.0,Steel LPVO Window,216.88253
,1.0,113.0,Rural,57.0,None,True,Electricity,True,True,2020-03-15,Gray,,False,Poor,Excellent,Good,Good,6.0,1.14,66.6,Steel F6JF8,331.94119
,1.0,22.0,Suburbann,62.0,Good,False,Electric,True,True,2020-03-22,Green,Maria,False,Good,Excellent,Good,Good,18.0,1.9,,Steel QX5,116.25114
2.0,1.0,91.0,,22.0,Good,False,Electric,True,True,2020-10-19,White,Lukas,False,Good,Good,Excellent,Excellent,18.0,2.74,,PW4 Wood J0R0F Window,2749.9452
1.0,,34.0,Suburban,13.0,None,True,Gas,True,True,2023-09-23,Green,Denis,False,Good,Good,Good,Good,6.0,2.7,,3F1 Aluminum 7B8D2,57.45561
2.0,1.0,96.0,Suburbann,5.0,,False,Gas,False,False,2021-11-21,Green,,False,Good,Good,Excellent,Excellent,30.0,2.68,,CAC2 Steel WFL030D,168.41756
2.0,,60.0,,42.0,None,,Oil,False,True,2022-10-06,White,,False,Good,Poor,Good,Poor,6.0,3.45,97.6,Wood 63XN8 Window,171.23345
1.0,2.0,125.0,Suburbann,,None,False,Oil Heating,False,False,2023-12-16,White,Lukas,False,Good,Excellent,Good,Good,6.0,2.27,,JL5XRQ Aluminum PBW Window,110.8619
2.0,2.0,123.0,Suburban,55.0,None,False,Electric,True,True,2022-07-30,White,,False,Good,Poor,Good,Good,6.0,1.54,,EU27 Steel EUV Window,157.61555
1.0,1.0,40.0,Urban,25.0,None,False,Gas,True,True,2021-08-05,White,Theresa,False,Good,Poor,Good,Good,6.0,3.19,,Aluminum 02U Window,88.43567
2.0,,101.0,,57.0,Poor,False,Electric,False,True,2021-09-11,Yellow,Lukas,False,Excellent,Poor,Good,Good,13.0,2.7,,Wood 9X8LH5E,269.7886
,,109.0,Rural,44.0,None,False,Oil Heating,False,True,2023-10-11,Green,Roman,False,Good,Excellent,Poor,Excellent,6.0,2.84,,Wood 585Q5AQ Window,386.70969
1.0,,35.0,Suburban,54.0,Good,False,Oil,False,False,2022-07-15,Gray,Andreas,False,Poor,Poor,Excellent,Poor,18.0,2.87,,40O Steel 4PL5U,103.41371
1.0,,68.0,Rural,42.0,None,False,Oil,False,False,2021-04-26,Green,Laura,False,Good,Good,Poor,Good,6.0,2.47,,Wood WQYB40 Window,211.41496
1.0,,61.0,Rural,25.0,None,False,Gas,False,True,2020-05-14,Green,Maria,False,Poor,Good,Good,Good,6.0,1.63,,Steel MH6,271.73565
,1.0,70.0,Rural,39.0,None,True,Oil,False,False,2023-10-13,Green,Johanna,False,Excellent,Good,Good,Good,6.0,3.1,108.8,XI09F Steel WJ6VXM Window,301.30353
,3.0,121.0,Urban,64.0,Good,False,Oil,False,True,2020-08-01,Green,Stefan,False,Good,Good,Good,Good,18.0,3.34,195.2,Wood EKUIP8X,291.17924
1.0,1.0,50.0,Urban,55.0,None,True,Gas,True,True,2022-09-26,Gray,Martin,False,Poor,Poor,Good,Excellent,6.0,1.62,49.0,1LPPXF Wood DWY,144.6681
,1.0,32.0,Suburbann,,Excellent,False,Electric,True,True,2024-03-17,Gray,Daniel,False,Good,Excellent,Good,Excellent,30.0,1.95,19.2,JTX6M5 Aluminum EE6,89.92904
,,75.0,Rural,30.0,None,False,Electricity,False,True,2021-04-07,Gray,Lukas,False,Poor,Excellent,Good,Excellent,6.0,1.37,46.2,8986 Steel XU7,302.20508
,1.0,140.0,Rural,70.0,None,False,Gas,False,False,2023-11-18,Green,Daniel,False,Good,Good,Poor,Good,6.0,1.68,140.0,CP1YX8 Aluminum 11GKV2 Window,218.26887
,,86.0,,52.0,None,False,Oil Heating,False,True,2022-12-05,White,Denis,False,Excellent,Good,Good,Good,6.0,1.47,,Wood 6LW Window,227.53344
1.0,3.0,103.0,Rural,55.0,None,False,Electric,False,True,2024-02-17,White,Andreas,False,Excellent,Good,Excellent,Excellent,6.0,1.73,63.0,Steel QCEZCK Window,374.48439
2.0,2.0,61.0,,,None,False,Gas,True,False,2021-07-22,White,Lukas,False,Poor,Good,Excellent,Excellent,6.0,2.68,61.0,Steel 4THAWD9 Window,109.71902
,,118.0,,49.0,Good,False,Oil Heating,False,True,2022-01-26,White,Theresa,False,Poor,Excellent,Excellent,Good,18.0,2.0,187.2,YZ8YG Aluminum VE5TRX Window,258.68784
,,148.0,,56.0,,,Electric,True,True,2022-11-16,Gray,,False,Good,Good,Poor,Good,18.0,1.42,,1YBMKT8 Wood F68WR Window,275.65974
,1.0,32.0,Rural,63.0,Poor,False,Oil Heating,False,False,2022-12-25,White,Sabrina,False,Good,Excellent,Poor,Excellent,13.0,3.36,,Wood LYB8 Window,179.08644
2.0,,120.0,Suburbann,63.0,,False,Electric,False,False,2024-03-06,Gray,Lukas,False,Excellent,Good,Excellent,Good,30.0,1.24,71.4,5A68 Steel SC69H2T,173.36501
2.0,,142.0,Urban,67.0,Good,False,Electricity,False,True,2020-05-27,Yellow,Denis,False,Excellent,Poor,Good,Good,18.0,2.17,,Aluminum NY08 Window,200.54205
1.0,2.0,73.0,Urban,,,True,Oil,True,True,2023-08-31,White,,False,Poor,Poor,Good,Good,6.0,2.47,118.4,H132PT Steel Y7I52,249.91798
2.0,4.0,145.0,Urban,59.0,None,True,Gas,False,False,2022-06-20,Yellow,Theresa,False,Good,Good,Excellent,Excellent,6.0,4.34,145.0,PVAC3 Steel F4OW2 Window,273.78549
,1.0,67.0,Suburbann,42.0,,False,Gas,False,True,2021-04-26,White,Laura,False,Good,Poor,Good,Excellent,6.0,2.63,,Steel QYIIGJD,128.43057
,3.0,144.0,Rural,,,,Oil,True,False,2021-08-09,White,Lukas,False,Excellent,Excellent,Poor,Good,6.0,1.35,,F824J4 Aluminum SFI045 Window,315.15318
1.0,3.0,116.0,Suburban,49.0,None,False,Oil Heating,False,False,2020-12-11,Green,Lukas,False,Good,Excellent,Poor,Excellent,6.0,2.53,185.6,Steel TCASFGL,155.6722
,,90.0,Rural,57.0,None,False,Electricity,False,True,2023-07-31,Yellow,Roman,False,Good,Excellent,Excellent,Poor,6.0,4.83,54.0,YJW Aluminum J9NNI,182.68257
,3.0,141.0,,35.0,Good,False,Gas,True,True,2021-09-11,Gray,Lukas,False,Good,Good,Good,Good,18.0,2.02,,BYKG0 Aluminum VTU Window,157.06513
,1.0,144.0,Urban,7.0,None,False,Electricity,False,True,2023-01-15,Yellow,Lukas,False,Good,Excellent,Good,Good,6.0,2.04,,Aluminum 3IP0 Window,198.74301
1.0,,97.0,Urban,35.0,Good,False,Oil Heating,False,False,2020-08-15,White,Florian,False,Poor,Excellent,Excellent,Good,18.0,3.8,,37WSRD Aluminum SP8,179.57221
,1.0,33.0,Suburbann,51.0,Poor,False,Oil,False,True,2020-11-18,Yellow,Andreas,False,Poor,Excellent,Good,Good,13.0,1.3,,Aluminum 806E2X,57.81793
1.0,1.0,24.0,,61.0,None,False,Gas,False,False,2022-01-17,White,Laura,False,Good,Excellent,Good,Good,6.0,1.4,21.0,Wood OFBZK5G,54.433
,1.0,50.0,Suburbann,52.0,Excellent,True,Electricity,False,True,2021-08-10,Green,Andreas,False,Excellent,Good,Excellent,Good,30.0,2.75,30.0,2II2 Wood KD1 Window,121.67632
2.0,,116.0,,69.0,None,False,Gas,True,True,2022-07-12,Gray,Daniel,False,Good,Good,Excellent,Excellent,6.0,1.82,,Aluminum W1KO Window,193.85279
,,78.0,Urban,71.0,None,False,Gas,True,True,2020-08-11,Yellow,Florian,False,Good,Good,Poor,Poor,6.0,3.84,,7DEA Wood 69EJ1U Window,164.99539
5.0,3.0,135.0,Rural,70.0,None,True,Oil,False,False,2023-05-01,Gray,Sabrina,False,Poor,Good,Poor,Good,6.0,1.99,216.0,Steel XAK89AP Window,413.52888
,,103.0,Urban,50.0,None,False,Electricity,False,True,2020-01-05,White,,False,Excellent,Excellent,Excellent,Good,6.0,1.94,61.8,R2W Wood L545OU,196.2894
,,127.0,Suburban,52.0,,False,Electricity,True,False,2020-07-14,Yellow,Stefan,False,Poor,Poor,Good,Good,13.0,4.93,75.6,Steel XG262D,127.96185
1.0,1.0,25.0,Urban,47.0,None,False,Electric,False,True,2023-06-12,Yellow,Florian,False,Good,Good,Poor,Poor,6.0,2.01,15.0,P4ES Steel 5620ARW Window,151.15993
,,104.0,Urban,33.0,Excellent,False,Oil,False,True,2022-06-19,Yellow,Maria,False,Excellent,Good,Good,Excellent,30.0,2.35,164.8,IPXNW Wood MG6Q Window,338.67113
2.0,1.0,59.0,Suburban,,None,True,Oil,True,True,2022-03-16,Gray,Sabrina,False,Good,Poor,Poor,Excellent,6.0,1.17,,Wood RT5NP Window,104.30021
2.0,1.0,78.0,Urban,26.0,Excellent,False,Gas,False,True,2023-06-03,Gray,Martin,False,Good,Good,Poor,Good,30.0,1.19,78.0,7O1Q Steel WBSUY Window,304.19322
2.0,,64.0,Suburbann,50.0,Good,False,Gas,True,True,2020-05-31,Gray,Roman,False,Good,Poor,Good,Good,18.0,2.85,65.0,Wood B5X Window,118.33721
2.0,2.0,99.0,Urban,55.0,None,False,Oil,True,True,2020-06-28,White,Lukas,False,Poor,Good,Good,Excellent,6.0,2.8,,WTJY Wood K3HV,238.31858
1.0,,34.0,Rural,7.0,None,False,Oil,False,True,2023-10-04,Gray,Denis,False,Good,Good,Good,Poor,6.0,2.43,,Aluminum Z0J0FOY,130.36072
2.0,2.0,72.0,Urban,67.0,None,,Electricity,False,True,2023-05-26,White,Theresa,False,Excellent,Excellent,Excellent,Good,6.0,3.72,,Aluminum 78I Window,123.46958
3.0,1.0,99.0,Urban,44.0,None,,Electricity,True,False,2022-04-25,Green,Maria,False,Good,Poor,Excellent,Poor,6.0,3.06,,Steel OCX,203.16892
,1.0,29.0,Rural,55.0,None,False,Gas,True,True,2022-09-10,Yellow,Martin,False,Good,Excellent,Good,Good,6.0,4.59,,ZFFVGF3 Aluminum H3AXT Window,113.58521
1.0,1.0,44.0,Suburban,45.0,Excellent,True,Oil Heating,False,False,2023-07-10,Yellow,Lukas,False,Excellent,Excellent,Good,Poor,30.0,3.05,72.0,U7J3SLF Wood DOGH7B4 Window,115.27401
1.0,1.0,53.0,Suburbann,21.0,None,True,Gas,False,True,2021-09-25,Gray,Roman,False,Poor,Good,Good,Excellent,6.0,2.82,,ZLB Wood EM8U,90.07284
4.0,4.0,140.0,Suburbann,54.0,Good,False,Gas,False,False,2020-06-18,Green,Daniel,False,Good,Poor,Excellent,Good,18.0,2.0,,6S9 Aluminum H1QL,120.95678
1.0,,58.0,Suburban,54.0,None,False,Gas,False,False,2022-09-16,Yellow,Andreas,False,Good,Excellent,Poor,Excellent,6.0,4.34,58.0,Y8HDCE Wood 117K Window,77.93364
1.0,1.0,20.0,Urban,,,False,Oil,False,False,2020-02-16,Green,Stefan,False,Good,Good,Good,Excellent,6.0,1.65,,Steel A3K2HP2 Window,129.40159
,,83.0,Rural,60.0,Good,False,Oil,True,False,2020-09-29,Gray,,False,Excellent,Excellent,Poor,Poor,18.0,1.87,134.4,4928S6L Steel NNQ,349.5543
1.0,,145.0,Urban,18.0,,False,Gas,False,True,2023-05-29,Gray,Sandra,False,Excellent,Good,Excellent,Poor,6.0,1.19,,Steel QEUEQH8,333.72652
,1.0,132.0,Suburbann,,None,,Electricity,True,True,2024-03-05,Gray,Andreas,False,Good,Good,Poor,Good,6.0,1.6,79.2,355TUUP Steel 9858,165.60909
2.0,,111.0,Urban,69.0,None,,Oil,False,False,2020-09-22,White,Martin,False,Good,Good,Excellent,Good,6.0,2.93,179.2,Aluminum IW3P,166.8282
,,89.0,Urban,65.0,None,False,Oil,True,True,2021-08-10,White,Roman,False,Excellent,Good,Good,Good,6.0,2.11,142.4,Aluminum 5AXL5IC,177.99818
,2.0,81.0,Suburban,61.0,None,False,Electric,True,True,2021-09-16,Gray,,False,Good,Good,Excellent,Good,6.0,1.43,48.0,9EI0IID Steel 2OO8CW,2733.1256000000003
2.0,2.0,68.0,,37.0,None,False,Gas,False,False,2021-08-11,Gray,Roman,False,Excellent,Excellent,Excellent,Excellent,6.0,1.0,,Wood 0D6WDFU Window,160.21089
,1.0,81.0,Rural,63.0,None,True,Oil Heating,False,True,2021-12-01,Green,Natalie,False,Poor,Poor,Good,Poor,6.0,3.23,,Aluminum X0FO63N Window,190.89686
1.0,1.0,50.0,Rural,44.0,None,False,Oil Heating,False,False,2020-12-09,Green,Roman,False,Excellent,Excellent,Poor,Poor,6.0,3.0,80.0,8T4OZF Aluminum QYSQY Window,121.48984
,1.0,70.0,Urban,,None,False,Gas,False,True,2021-09-17,Gray,Daniel,False,Good,Good,Excellent,Excellent,6.0,1.08,69.0,Steel ZA4V Window,212.13677
1.0,,135.0,Suburbann,45.0,Excellent,False,Oil,True,True,2022-01-14,Yellow,Stefan,False,Poor,Poor,Excellent,Excellent,30.0,1.78,,R7N98L Steel 7VG47R,253.41368
,2.0,118.0,Urban,28.0,None,False,Electricity,False,True,2020-11-30,Gray,Daniel,False,Poor,Good,Good,Excellent,6.0,1.98,,EZ6W7X Wood 7I8LY9C,194.0023
,,146.0,Rural,45.0,None,False,Electricity,False,True,2023-02-03,Yellow,Lukas,False,Poor,Good,Good,Excellent,6.0,3.24,,Wood CFP Window,344.50236
,2.0,82.0,Suburban,,None,False,Oil,False,False,2022-08-28,White,,False,Excellent,Excellent,Good,Poor,6.0,3.02,,Steel BQU2BY,131.9031
1.0,,20.0,Rural,40.0,None,False,Oil Heating,True,True,2024-03-01,Yellow,Roman,False,Good,Good,Good,Excellent,6.0,4.79,,Steel BMV,270.20042
1.0,,59.0,Suburban,1.0,Poor,False,Electric,True,True,2020-04-20,Yellow,Stefan,False,Good,Excellent,Good,Excellent,13.0,3.66,,Wood Z8T Window,109.52799
,3.0,103.0,Urban,,None,False,Oil Heating,True,True,2020-03-11,Green,Stefan,False,Good,Good,Good,Good,6.0,1.51,160.0,BLRPP Aluminum HGFABRK Window,190.96767
1.0,2.0,75.0,Urban,56.0,Good,False,Gas,True,True,2020-09-30,Green,Maria,False,Excellent,Good,Excellent,Good,18.0,2.2,,Aluminum 58EQA,171.38776
,1.0,96.0,Suburbann,41.0,None,False,Electricity,False,True,2024-02-24,Yellow,Sandra,False,Poor,Good,Excellent,Excellent,6.0,4.25,57.6,Aluminum RGVH Window,83.01776
,2.0,86.0,Urban,65.0,None,False,Oil,False,True,2021-07-15,Gray,Daniel,False,Good,Excellent,Poor,Good,6.0,1.36,,Aluminum 40NH0UK Window,162.68394
2.0,1.0,104.0,,34.0,Poor,False,Electricity,True,False,2024-02-08,Gray,Daniel,False,Good,Good,Good,Excellent,13.0,1.75,,3QJ21R Aluminum N6DM5P0 Window,209.44499
,1.0,26.0,Rural,27.0,Poor,,Oil Heating,False,False,2021-09-02,Yellow,Johanna,False,Good,Excellent,Good,Good,13.0,3.73,41.6,Aluminum K4FS Window,115.66113
,,27.0,Rural,,None,False,Electricity,False,True,2022-07-01,Gray,,False,Poor,Good,Excellent,Good,6.0,2.18,15.6,8KH207P Wood TZK,142.27199
2.0,1.0,67.0,Urban,40.0,Good,False,Gas,False,True,2021-04-24,Gray,Andreas,False,Excellent,Excellent,Poor,Excellent,18.0,2.26,-188.0,SOW Steel VKQ5239,257.89198
1.0,,120.0,Rural,60.0,None,False,Gas,True,True,2020-03-29,Yellow,Stefan,False,Poor,Good,Excellent,Good,6.0,1.5,,Wood 7G2O Window,305.2625
1.0,1.0,74.0,Urban,51.0,Good,False,Electric,False,True,2022-03-13,White,Natalie,False,Excellent,Good,Excellent,Good,18.0,1.54,,U9070 Wood URZ0A Window,193.95195
2.0,2.0,95.0,Rural,69.0,Good,False,Electric,False,True,2020-03-14,Yellow,,False,Good,Poor,Good,Poor,18.0,3.78,57.0,Aluminum 37JN,193.20385
,1.0,44.0,Rural,52.0,Good,True,Oil Heating,True,False,2023-11-15,White,Theresa,False,Good,Good,Excellent,Good,18.0,2.78,,KN6OHJ Steel R605,303.82697
1.0,2.0,68.0,Suburbann,12.0,None,,Oil Heating,False,True,2023-09-03,Yellow,Andreas,False,Good,Good,Excellent,Good,6.0,2.55,108.8,PT4R2S Steel 2JEO Window,159.76489
,2.0,141.0,Urban,65.0,None,False,Electricity,True,True,2021-09-06,Gray,,False,Good,Excellent,Good,Poor,6.0,2.27,85.2,Steel XHLNH,272.27472
2.0,1.0,129.0,,40.0,None,False,Oil,False,True,2020-03-08,Yellow,Florian,False,Poor,Excellent,Good,Excellent,6.0,2.51,,LQKHBPM Aluminum 5DNYZJW,223.93528
1.0,2.0,100.0,Rural,70.0,None,False,Gas,False,False,2021-12-19,Yellow,,False,Good,Poor,Good,Poor,6.0,1.71,,Aluminum B2ZH Window,153.51137
1.0,,84.0,,52.0,None,True,Electric,False,True,2021-04-05,Gray,Andreas,False,Good,Excellent,Good,Poor,6.0,1.14,,VS7UQY Steel IOT0V,126.32346
1.0,,48.0,Urban,,None,False,Electricity,False,True,2020-05-13,Gray,Florian,False,Good,Good,Good,Good,6.0,2.38,28.2,0MTJRN Aluminum JFJ5FN Window,62.98193
